['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000027dd31af', 'conf_20240314_TABMON', '2024-09-11T01_41_56.832Z.mp3', 'Norway', 'site_name', 58.104654, 6.605581]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-19T20_17_48.535Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-30T14_07_03.821Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-20T14_27_49.903Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-21T12_15_10.807Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-21T02_04_00.794Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-27T07_36_13.322Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-26T19_13_46.043Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-28T11_54_54.182Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-17T19_51_29.992Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-11T22_20_51.932Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-10T06_30_16.069Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-21T23_25_31.096Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-25T17_44_02.504Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-09T03_01_16.691Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-25T12_57_43.724Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-15T04_09_51.161Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-02T01_26_28.809Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-14T15_02_00.479Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-27T11_04_10.107Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-30T03_33_35.570Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-23T11_22_52.227Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-30T03_42_05.487Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-06T20_19_56.321Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-29T16_58_16.032Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-28T17_30_24.884Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-03T11_00_50.973Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-08T23_15_22.677Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-20T02_51_23.839Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-22T13_32_31.490Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-08T10_56_09.576Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-20T19_04_08.164Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-14T17_27_37.639Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-24T10_47_08.745Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-20T00_53_54.254Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-02T06_56_37.626Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-20T14_31_57.762Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-07T20_22_37.516Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-25T14_13_19.727Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-05T01_09_04.883Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-10T00_40_33.676Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-06T22_41_03.891Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-06T15_48_09.974Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-30T21_17_05.057Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-10T10_07_00.575Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-19T04_38_49.911Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-30T00_15_21.620Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-01T09_39_34.091Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-13T07_50_07.842Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-07T18_22_03.658Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-15T09_32_11.441Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-26T18_03_12.322Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-08T22_22_02.300Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-25T18_10_20.330Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-23T18_58_02.118Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-13T14_03_05.268Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-30T06_20_08.465Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-20T13_37_39.849Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-27T09_03_12.228Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-07T17_46_22.874Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-05T10_32_37.061Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-10T19_56_59.386Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-22T11_16_42.483Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-27T17_41_16.701Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-14T08_48_43.152Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-12T01_17_36.270Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-01T06_12_16.720Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-30T02_09_14.763Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-04T17_47_05.965Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-04T18_56_05.127Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-16T13_49_23.316Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-04T19_17_49.276Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-28T02_11_55.218Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-11T14_22_56.988Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-29T07_22_15.895Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-24T22_05_19.371Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-27T14_29_45.155Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-07T14_48_15.034Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-15T11_37_53.957Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-06T06_02_43.383Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-04T04_31_16.124Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-01T17_27_39.444Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-01T08_14_05.849Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-16T12_03_32.132Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-26T05_53_39.879Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-14T11_34_48.597Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-04T19_43_07.067Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-09T15_57_28.114Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-31T01_47_38.507Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-10T05_55_50.638Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-06T00_54_05.129Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-14T18_18_15.309Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-08T06_39_06.243Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-26T05_16_06.667Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-10T11_17_34.281Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-05T09_22_03.350Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-12T01_13_08.824Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-02T19_47_28.999Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-02T17_20_40.767Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-20T17_14_09.843Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-22T12_36_55.539Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-18T10_38_59.422Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-24T12_07_47.328Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-23T22_02_15.238Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-07T14_34_53.784Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-29T10_50_20.567Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-06T17_46_37.571Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-28T16_42_12.847Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-23T12_18_18.736Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-25T17_50_00.692Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-23T06_57_16.662Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-08T05_43_39.873Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-28T23_00_13.383Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-24T07_50_44.330Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-01T23_39_24.311Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-06-25T17_34_56.392Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-10T11_58_10.230Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-29T11_50_49.331Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-28T15_46_46.457Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-16T02_11_26.817Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-17T13_52_28.812Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-09-27T16_40_47.776Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-08-22T14_08_58.612Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-10-28T13_27_45.746Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-05-28T23_42_01.959Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
['/DYNI/tabmon/tabmon/proj_tabmon_NINA', 'bugg_RPiID-1000000018bff2d2', 'conf_20240314_TABMON', '2024-07-14T21_35_08.485Z.mp3', 'Norway', 'site_name', 58.109723, 6.56868]
